EmployeeID,Age,Age Group:,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,Income Band,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsAtCompany Band,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
EMP0911,23,Under 30,No,Travel_Rarely,373,Research & Development,1,2,Life Sciences,1,1270,4,Male,47,3,1,Research Scientist,3,Married,1223,Low,16901,1,Y,No,22,4,4,80,1,1,2,3,1,<2,0,0,1
EMP0912,25,Under 30,Yes,Travel_Frequently,599,Sales,24,1,Life Sciences,1,1273,3,Male,73,1,1,Sales Representative,4,Single,1118,Low,8040,1,Y,Yes,14,3,4,80,0,1,4,3,1,<2,0,1,0
EMP0913,26,Under 30,No,Travel_Rarely,583,Research & Development,4,2,Life Sciences,1,1275,3,Male,53,3,1,Research Scientist,4,Single,2875,Low,9973,1,Y,Yes,20,4,2,80,0,8,2,2,8,5-10,5,2,2
EMP0914,45,40+,Yes,Travel_Rarely,1449,Sales,2,3,Marketing,1,1277,1,Female,94,1,5,Manager,2,Single,18824,High,2493,2,Y,Yes,16,3,1,80,0,26,2,3,24,10+,10,1,11
EMP0915,55,40+,No,Non-Travel,177,Research & Development,8,1,Medical,1,1278,4,Male,37,2,4,Healthcare Representative,2,Divorced,13577,High,25592,1,Y,Yes,15,3,4,80,1,34,3,3,33,10+,9,15,0
EMP0916,21,Under 30,Yes,Travel_Frequently,251,Research & Development,10,2,Life Sciences,1,1279,1,Female,45,2,1,Laboratory Technician,3,Single,2625,Low,25308,1,Y,No,20,4,3,80,0,2,2,1,2,2-5,2,2,2
EMP0917,46,40+,No,Travel_Rarely,168,Sales,4,2,Marketing,1,1280,4,Female,33,2,5,Manager,2,Married,18789,High,9946,2,Y,No,14,3,3,80,1,26,2,3,11,10+,4,0,8
EMP0918,34,30-40,No,Travel_Rarely,131,Sales,2,3,Marketing,1,1281,3,Female,86,3,2,Sales Executive,1,Single,4538,Medium,6039,0,Y,Yes,12,3,4,80,0,4,3,3,3,2-5,2,0,2
EMP0919,51,40+,No,Travel_Frequently,237,Sales,9,3,Life Sciences,1,1282,4,Male,83,3,5,Manager,2,Divorced,19847,High,19196,4,Y,Yes,24,4,1,80,1,31,5,2,29,10+,10,11,10
EMP0920,59,40+,No,Travel_Rarely,1429,Research & Development,18,4,Medical,1,1283,4,Male,67,3,3,Manufacturing Director,4,Single,10512,High,20002,6,Y,No,12,3,4,80,0,25,6,2,9,5-10,7,5,4
EMP0921,34,30-40,No,Travel_Frequently,135,Research & Development,19,3,Medical,1,1285,3,Female,46,3,2,Laboratory Technician,2,Divorced,4444,Medium,22534,4,Y,No,13,3,3,80,2,15,2,4,11,10+,8,5,10
EMP0922,28,Under 30,No,Travel_Frequently,791,Research & Development,1,4,Medical,1,1286,4,Male,44,3,1,Laboratory Technician,3,Single,2154,Low,6842,0,Y,Yes,11,3,3,80,0,5,2,2,4,2-5,2,0,2
EMP0923,44,40+,No,Travel_Rarely,1199,Research & Development,4,2,Life Sciences,1,1288,3,Male,92,4,5,Manager,1,Divorced,19190,High,17477,1,Y,No,14,3,4,80,2,26,4,2,25,10+,9,14,13
EMP0924,34,30-40,No,Travel_Frequently,648,Human Resources,11,3,Life Sciences,1,1289,3,Male,56,2,2,Human Resources,2,Married,4490,Medium,21833,4,Y,No,11,3,4,80,2,14,5,4,10,5-10,9,1,8
EMP0925,35,30-40,No,Travel_Rarely,735,Research & Development,6,1,Life Sciences,1,1291,3,Male,66,3,1,Research Scientist,3,Married,3506,Medium,6020,0,Y,Yes,14,3,4,80,0,4,3,3,3,2-5,2,2,2
EMP0926,42,40+,No,Travel_Rarely,603,Research & Development,7,4,Medical,1,1292,2,Female,78,4,2,Research Scientist,2,Married,2372,Low,5628,6,Y,Yes,16,3,4,80,0,18,2,3,1,<2,0,0,0
EMP0927,43,40+,No,Travel_Rarely,531,Sales,4,4,Marketing,1,1293,4,Female,56,2,3,Sales Executive,4,Single,10231,High,20364,3,Y,No,14,3,4,80,0,23,3,4,21,10+,7,15,17
EMP0928,36,30-40,No,Travel_Rarely,429,Research & Development,2,4,Life Sciences,1,1294,3,Female,53,3,2,Manufacturing Director,2,Single,5410,Medium,2323,9,Y,Yes,11,3,4,80,0,18,2,3,16,10+,14,5,12
EMP0929,44,40+,Yes,Travel_Rarely,621,Research & Development,15,3,Medical,1,1295,1,Female,73,3,3,Healthcare Representative,4,Married,7978,High,14075,1,Y,No,11,3,4,80,1,10,2,3,10,5-10,7,0,5
EMP0930,28,Under 30,No,Travel_Frequently,193,Research & Development,2,3,Life Sciences,1,1296,4,Male,52,2,1,Laboratory Technician,4,Married,3867,Medium,14222,1,Y,Yes,12,3,2,80,1,2,2,3,2,2-5,2,2,2
EMP0931,51,40+,No,Travel_Frequently,968,Research & Development,6,2,Medical,1,1297,2,Female,40,2,1,Laboratory Technician,3,Single,2838,Low,4257,0,Y,No,14,3,2,80,0,8,6,2,7,5-10,0,7,7
EMP0932,30,30-40,No,Non-Travel,879,Research & Development,9,2,Medical,1,1298,3,Female,72,3,2,Manufacturing Director,3,Single,4695,Medium,12858,7,Y,Yes,18,3,3,80,0,10,3,3,8,5-10,4,1,7
EMP0933,29,Under 30,Yes,Travel_Rarely,806,Research & Development,7,3,Technical Degree,1,1299,2,Female,39,3,1,Laboratory Technician,3,Divorced,3339,Medium,17285,3,Y,Yes,13,3,1,80,2,10,2,3,7,5-10,7,7,7
EMP0934,28,Under 30,No,Travel_Rarely,640,Research & Development,1,3,Technical Degree,1,1301,4,Male,84,3,1,Research Scientist,1,Single,2080,Low,4732,2,Y,No,11,3,2,80,0,5,2,2,3,2-5,2,1,2
EMP0935,25,Under 30,No,Travel_Rarely,266,Research & Development,1,3,Medical,1,1303,4,Female,40,3,1,Research Scientist,2,Single,2096,Low,18830,1,Y,No,18,3,4,80,0,2,3,2,2,2-5,2,2,1
EMP0936,32,30-40,No,Travel_Rarely,604,Sales,8,3,Medical,1,1304,3,Male,56,4,2,Sales Executive,4,Married,6209,Medium,11693,1,Y,No,15,3,3,80,2,10,4,4,10,5-10,7,0,8
EMP0937,45,40+,No,Travel_Frequently,364,Research & Development,25,3,Medical,1,1306,2,Female,83,3,5,Manager,2,Single,18061,High,13035,3,Y,No,22,4,3,80,0,22,4,3,0,<2,0,0,0
EMP0938,39,30-40,No,Travel_Rarely,412,Research & Development,13,4,Medical,1,1307,3,Female,94,2,4,Manager,2,Divorced,17123,High,17334,6,Y,Yes,13,3,4,80,2,21,4,3,19,10+,9,15,2
EMP0939,58,40+,No,Travel_Rarely,848,Research & Development,23,4,Life Sciences,1,1308,1,Male,88,3,1,Research Scientist,3,Divorced,2372,Low,26076,1,Y,No,12,3,4,80,2,2,3,3,2,2-5,2,2,2
EMP0940,32,30-40,Yes,Travel_Rarely,1089,Research & Development,7,2,Life Sciences,1,1309,4,Male,79,3,2,Laboratory Technician,3,Married,4883,Medium,22845,1,Y,No,18,3,1,80,1,10,3,3,10,5-10,4,1,1
EMP0941,39,30-40,Yes,Travel_Rarely,360,Research & Development,23,3,Medical,1,1310,3,Male,93,3,1,Research Scientist,1,Single,3904,Medium,22154,0,Y,No,13,3,1,80,0,6,2,3,5,2-5,2,0,3
EMP0942,30,30-40,No,Travel_Rarely,1138,Research & Development,6,3,Technical Degree,1,1311,1,Female,48,2,2,Laboratory Technician,4,Married,4627,Medium,23631,0,Y,No,12,3,1,80,1,10,6,3,9,5-10,2,6,7
EMP0943,36,30-40,No,Travel_Rarely,325,Research & Development,10,4,Technical Degree,1,1312,4,Female,63,3,3,Healthcare Representative,3,Married,7094,High,5747,3,Y,No,12,3,1,80,0,10,0,3,7,5-10,7,1,7
EMP0944,46,40+,No,Travel_Rarely,991,Human Resources,1,2,Life Sciences,1,1314,4,Female,44,3,1,Human Resources,1,Single,3423,Medium,22957,6,Y,No,12,3,3,80,0,10,3,4,7,5-10,6,5,7
EMP0945,28,Under 30,No,Non-Travel,1476,Research & Development,1,3,Life Sciences,1,1315,3,Female,55,1,2,Laboratory Technician,4,Married,6674,Medium,16392,0,Y,No,11,3,1,80,3,10,6,3,9,5-10,8,7,5
EMP0946,50,40+,No,Travel_Rarely,1322,Research & Development,28,3,Life Sciences,1,1317,4,Female,43,3,4,Research Director,1,Married,16880,High,22422,4,Y,Yes,11,3,2,80,0,25,2,3,3,2-5,2,1,2
EMP0947,40,30-40,Yes,Travel_Rarely,299,Sales,25,4,Marketing,1,1318,4,Male,57,2,3,Sales Executive,2,Single,9094,High,17235,2,Y,Yes,12,3,3,80,0,9,2,3,5,2-5,4,1,0
EMP0948,52,40+,Yes,Travel_Rarely,1030,Sales,5,3,Life Sciences,1,1319,2,Male,64,3,3,Sales Executive,2,Single,8446,High,21534,9,Y,Yes,19,3,3,80,0,10,2,2,8,5-10,7,7,7
EMP0949,30,30-40,No,Travel_Rarely,634,Research & Development,17,4,Medical,1,1321,2,Female,95,3,3,Manager,1,Married,11916,High,25927,1,Y,Yes,23,4,4,80,2,9,2,3,9,5-10,1,0,8
EMP0950,39,30-40,No,Travel_Rarely,524,Research & Development,18,2,Life Sciences,1,1322,1,Male,32,3,2,Manufacturing Director,3,Single,4534,Medium,13352,0,Y,No,11,3,1,80,0,9,6,3,8,5-10,7,1,7
EMP0951,31,30-40,No,Non-Travel,587,Sales,2,4,Life Sciences,1,1324,4,Female,57,3,3,Sales Executive,3,Divorced,9852,High,8935,1,Y,Yes,19,3,1,80,1,10,5,2,10,5-10,8,9,6
EMP0952,41,40+,No,Non-Travel,256,Sales,10,2,Medical,1,1329,3,Male,40,1,2,Sales Executive,2,Single,6151,Medium,22074,1,Y,No,13,3,1,80,0,19,4,3,19,10+,2,11,9
EMP0953,31,30-40,Yes,Travel_Frequently,1060,Sales,1,3,Life Sciences,1,1331,4,Female,54,3,1,Sales Representative,2,Single,2302,Low,8319,1,Y,Yes,11,3,1,80,0,3,2,4,3,2-5,2,2,2
EMP0954,44,40+,Yes,Travel_Rarely,935,Research & Development,3,3,Life Sciences,1,1333,1,Male,89,3,1,Laboratory Technician,1,Married,2362,Low,14669,4,Y,No,12,3,3,80,0,10,4,4,3,2-5,2,1,2
EMP0955,42,40+,No,Non-Travel,495,Research & Development,2,1,Life Sciences,1,1334,3,Male,37,3,4,Manager,3,Married,17861,High,26582,0,Y,Yes,13,3,4,80,0,21,3,2,20,10+,8,2,10
EMP0956,55,40+,No,Travel_Rarely,282,Research & Development,2,2,Medical,1,1336,4,Female,58,1,5,Manager,3,Married,19187,High,6992,4,Y,No,14,3,4,80,1,23,5,3,19,10+,9,9,11
EMP0957,56,40+,No,Travel_Rarely,206,Human Resources,8,4,Life Sciences,1,1338,4,Male,99,3,5,Manager,2,Single,19717,High,4022,6,Y,No,14,3,1,80,0,36,4,3,7,5-10,3,7,7
EMP0958,40,30-40,No,Non-Travel,458,Research & Development,16,2,Life Sciences,1,1340,3,Male,74,3,1,Research Scientist,3,Divorced,3544,Medium,8532,9,Y,No,16,3,2,80,1,6,0,3,4,2-5,2,0,0
EMP0959,34,30-40,No,Travel_Rarely,943,Research & Development,9,3,Life Sciences,1,1344,4,Male,86,3,3,Healthcare Representative,4,Divorced,8500,High,5494,0,Y,No,11,3,4,80,1,10,0,2,9,5-10,7,1,6
EMP0960,40,30-40,No,Travel_Rarely,523,Research & Development,2,3,Life Sciences,1,1346,3,Male,98,3,2,Research Scientist,4,Single,4661,Medium,22455,1,Y,No,13,3,3,80,0,9,4,3,9,5-10,8,8,8
EMP0961,41,40+,No,Travel_Frequently,1018,Sales,1,3,Marketing,1,1349,3,Female,66,3,2,Sales Executive,1,Divorced,4103,Medium,4297,0,Y,No,17,3,4,80,1,10,2,3,9,5-10,3,1,7
EMP0962,35,30-40,No,Travel_Frequently,482,Research & Development,4,4,Life Sciences,1,1350,3,Male,87,3,2,Research Scientist,3,Single,4249,Medium,2690,1,Y,Yes,11,3,2,80,0,9,3,3,9,5-10,6,1,1
EMP0963,51,40+,No,Travel_Rarely,770,Human Resources,5,3,Life Sciences,1,1352,3,Male,84,3,4,Manager,2,Divorced,14026,High,17588,1,Y,Yes,11,3,2,80,1,33,2,3,33,10+,9,0,10
EMP0964,38,30-40,No,Travel_Rarely,1009,Sales,2,2,Life Sciences,1,1355,2,Female,31,3,2,Sales Executive,1,Divorced,6893,Medium,19461,3,Y,No,15,3,4,80,1,11,3,3,7,5-10,7,1,7
EMP0965,34,30-40,No,Travel_Rarely,507,Sales,15,2,Medical,1,1356,3,Female,66,3,2,Sales Executive,1,Single,6125,Medium,23553,1,Y,No,12,3,4,80,0,10,6,4,10,5-10,8,9,6
EMP0966,25,Under 30,No,Travel_Rarely,882,Research & Development,19,1,Medical,1,1358,4,Male,67,3,1,Laboratory Technician,4,Married,3669,Medium,9075,3,Y,No,11,3,3,80,3,7,6,2,3,2-5,2,1,2
EMP0967,58,40+,Yes,Travel_Rarely,601,Research & Development,7,4,Medical,1,1360,3,Female,53,2,3,Manufacturing Director,1,Married,10008,High,12023,7,Y,Yes,14,3,4,80,0,31,0,2,10,5-10,9,5,9
EMP0968,40,30-40,No,Travel_Rarely,329,Research & Development,1,4,Life Sciences,1,1361,2,Male,88,3,1,Laboratory Technician,2,Married,2387,Low,6762,3,Y,No,22,4,3,80,1,7,3,3,4,2-5,2,0,3
EMP0969,36,30-40,No,Travel_Frequently,607,Sales,7,3,Marketing,1,1362,1,Female,83,4,2,Sales Executive,1,Married,4639,Medium,2261,2,Y,No,16,3,4,80,1,17,2,2,15,10+,7,6,13
EMP0970,48,40+,No,Travel_Rarely,855,Research & Development,4,3,Life Sciences,1,1363,4,Male,54,3,3,Manufacturing Director,4,Single,7898,High,18706,1,Y,No,11,3,3,80,0,11,2,3,10,5-10,9,0,8
EMP0971,27,Under 30,No,Travel_Rarely,1291,Sales,11,3,Medical,1,1364,3,Female,98,4,1,Sales Representative,4,Married,2534,Low,6527,8,Y,No,14,3,2,80,1,5,4,3,1,<2,0,0,0
EMP0972,51,40+,No,Travel_Rarely,1405,Research & Development,11,2,Technical Degree,1,1367,4,Female,82,2,4,Manufacturing Director,2,Single,13142,High,24439,3,Y,No,16,3,2,80,0,29,1,2,5,2-5,2,0,3
EMP0973,18,Under 30,No,Non-Travel,1124,Research & Development,1,3,Life Sciences,1,1368,4,Female,97,3,1,Laboratory Technician,4,Single,1611,Low,19305,1,Y,No,15,3,3,80,0,0,5,4,0,<2,0,0,0
EMP0974,35,30-40,No,Travel_Rarely,817,Research & Development,1,3,Medical,1,1369,4,Female,60,2,2,Laboratory Technician,4,Married,5363,Medium,10846,0,Y,No,12,3,2,80,1,10,0,3,9,5-10,7,0,0
EMP0975,27,Under 30,No,Travel_Frequently,793,Sales,2,1,Life Sciences,1,1371,4,Male,43,1,2,Sales Executive,4,Single,5071,Medium,20392,3,Y,No,20,4,2,80,0,8,3,3,6,5-10,2,0,0
EMP0976,55,40+,Yes,Travel_Rarely,267,Sales,13,4,Marketing,1,1372,1,Male,85,4,4,Sales Executive,3,Single,13695,High,9277,6,Y,Yes,17,3,3,80,0,24,2,2,19,10+,7,3,8
EMP0977,56,40+,No,Travel_Rarely,1369,Research & Development,23,3,Life Sciences,1,1373,4,Male,68,3,4,Manufacturing Director,2,Married,13402,High,18235,4,Y,Yes,12,3,1,80,1,33,0,3,19,10+,16,15,9
EMP0978,34,30-40,No,Non-Travel,999,Research & Development,26,1,Technical Degree,1,1374,1,Female,92,2,1,Research Scientist,3,Divorced,2029,Low,15891,1,Y,No,20,4,3,80,3,5,2,3,5,2-5,4,0,0
EMP0979,40,30-40,No,Travel_Rarely,1202,Research & Development,2,1,Medical,1,1375,2,Female,89,4,2,Healthcare Representative,3,Divorced,6377,Medium,13888,5,Y,No,20,4,2,80,3,15,0,3,12,10+,11,11,8
EMP0980,34,30-40,No,Travel_Rarely,285,Research & Development,29,3,Medical,1,1377,2,Male,86,3,2,Laboratory Technician,3,Married,5429,Medium,17491,4,Y,No,13,3,1,80,2,10,1,3,8,5-10,7,7,7
EMP0981,31,30-40,Yes,Travel_Frequently,703,Sales,2,3,Life Sciences,1,1379,3,Female,90,2,1,Sales Representative,4,Single,2785,Low,11882,7,Y,No,14,3,3,80,0,3,3,4,1,<2,0,0,0
EMP0982,35,30-40,Yes,Travel_Frequently,662,Sales,18,4,Marketing,1,1380,4,Female,67,3,2,Sales Executive,3,Married,4614,Medium,23288,0,Y,Yes,18,3,3,80,1,5,0,2,4,2-5,2,3,2
EMP0983,38,30-40,No,Travel_Frequently,693,Research & Development,7,3,Life Sciences,1,1382,4,Male,57,4,1,Research Scientist,3,Divorced,2610,Low,15748,1,Y,No,11,3,4,80,3,4,2,3,4,2-5,2,0,3
EMP0984,34,30-40,No,Travel_Rarely,404,Research & Development,2,4,Technical Degree,1,1383,3,Female,98,3,2,Healthcare Representative,4,Single,6687,Medium,6163,1,Y,No,11,3,4,80,0,14,2,4,14,10+,11,4,11
EMP0985,28,Under 30,No,Travel_Rarely,736,Sales,26,3,Life Sciences,1,1387,3,Male,48,2,2,Sales Executive,1,Married,4724,Medium,24232,1,Y,No,11,3,3,80,1,5,0,3,5,2-5,3,0,4
EMP0986,31,30-40,Yes,Travel_Rarely,330,Research & Development,22,4,Medical,1,1389,4,Male,98,3,2,Manufacturing Director,3,Married,6179,Medium,21057,1,Y,Yes,15,3,4,80,2,10,3,2,10,5-10,2,6,7
EMP0987,39,30-40,No,Travel_Rarely,1498,Sales,21,4,Life Sciences,1,1390,1,Male,44,2,2,Sales Executive,4,Married,6120,Medium,3567,3,Y,Yes,12,3,4,80,2,8,2,4,5,2-5,4,1,4
EMP0988,51,40+,No,Travel_Frequently,541,Sales,2,3,Marketing,1,1391,2,Male,52,3,3,Sales Executive,2,Married,10596,High,15395,2,Y,No,11,3,2,80,0,14,5,3,4,2-5,2,3,2
EMP0989,41,40+,No,Travel_Frequently,1200,Research & Development,22,3,Life Sciences,1,1392,4,Female,75,3,2,Research Scientist,4,Divorced,5467,Medium,13953,3,Y,Yes,14,3,1,80,2,12,4,2,6,5-10,2,3,3
EMP0990,37,30-40,No,Travel_Rarely,1439,Research & Development,4,1,Life Sciences,1,1394,3,Male,54,3,1,Research Scientist,3,Married,2996,Low,5182,7,Y,Yes,15,3,4,80,0,8,2,3,6,5-10,4,1,3
EMP0991,33,30-40,No,Travel_Frequently,1111,Sales,5,1,Life Sciences,1,1395,2,Male,61,3,2,Sales Executive,4,Married,9998,High,19293,6,Y,No,13,3,1,80,0,8,2,4,5,2-5,4,1,2
EMP0992,32,30-40,No,Travel_Rarely,499,Sales,2,1,Marketing,1,1396,3,Male,36,3,2,Sales Executive,2,Married,4078,Medium,20497,0,Y,Yes,13,3,1,80,3,4,3,2,3,2-5,2,1,2
EMP0993,39,30-40,No,Non-Travel,1485,Research & Development,25,2,Life Sciences,1,1397,3,Male,71,3,3,Healthcare Representative,3,Married,10920,High,3449,3,Y,No,21,4,2,80,1,13,2,3,6,5-10,4,0,5
EMP0994,25,Under 30,No,Travel_Rarely,1372,Sales,18,1,Life Sciences,1,1399,1,Male,93,4,2,Sales Executive,3,Married,6232,Medium,12477,2,Y,No,11,3,2,80,0,6,3,2,3,2-5,2,1,2
EMP0995,52,40+,No,Travel_Frequently,322,Research & Development,28,2,Medical,1,1401,4,Female,59,4,4,Manufacturing Director,3,Married,13247,High,9731,2,Y,Yes,11,3,2,80,1,24,3,2,5,2-5,3,0,2
EMP0996,43,40+,No,Travel_Rarely,930,Research & Development,6,3,Medical,1,1402,1,Female,73,2,2,Research Scientist,3,Single,4081,Medium,20003,1,Y,Yes,14,3,1,80,0,20,3,1,20,10+,7,1,8
EMP0997,27,Under 30,No,Travel_Rarely,205,Sales,10,3,Marketing,1,1403,4,Female,98,2,2,Sales Executive,4,Married,5769,Medium,7100,1,Y,Yes,11,3,4,80,0,6,3,3,6,5-10,2,4,4
EMP0998,27,Under 30,Yes,Travel_Rarely,135,Research & Development,17,4,Life Sciences,1,1405,4,Female,51,3,1,Research Scientist,3,Single,2394,Low,25681,1,Y,Yes,13,3,4,80,0,8,2,3,8,5-10,2,7,7
EMP0999,26,Under 30,No,Travel_Rarely,683,Research & Development,2,1,Medical,1,1407,1,Male,36,2,1,Research Scientist,4,Single,3904,Medium,4050,0,Y,No,12,3,4,80,0,5,2,3,4,2-5,3,1,1
EMP1000,42,40+,No,Travel_Rarely,1147,Human Resources,10,3,Human Resources,1,1408,3,Female,31,3,4,Manager,1,Married,16799,High,16616,0,Y,No,14,3,3,80,1,21,5,3,20,10+,7,0,9
EMP1001,52,40+,No,Travel_Rarely,258,Research & Development,8,4,Other,1,1409,3,Female,54,3,1,Laboratory Technician,1,Married,2950,Low,17363,9,Y,No,13,3,3,80,0,12,2,1,5,2-5,4,0,4
EMP1002,37,30-40,No,Travel_Rarely,1462,Research & Development,11,3,Medical,1,1411,1,Female,94,3,1,Laboratory Technician,3,Single,3629,Medium,19106,4,Y,No,18,3,1,80,0,8,6,3,3,2-5,2,0,2
EMP1003,35,30-40,No,Travel_Frequently,200,Research & Development,18,2,Life Sciences,1,1412,3,Male,60,3,3,Manufacturing Director,4,Single,9362,High,19944,2,Y,No,11,3,3,80,0,10,2,3,2,2-5,2,2,2
EMP1004,25,Under 30,No,Travel_Rarely,949,Research & Development,1,3,Technical Degree,1,1415,1,Male,81,3,1,Laboratory Technician,4,Married,3229,Medium,4910,4,Y,No,11,3,2,80,1,7,2,2,3,2-5,2,0,2
EMP1005,26,Under 30,No,Travel_Rarely,652,Research & Development,7,3,Other,1,1417,3,Male,100,4,1,Laboratory Technician,1,Single,3578,Medium,23577,0,Y,No,12,3,4,80,0,8,2,3,7,5-10,7,0,7
EMP1006,29,Under 30,No,Travel_Rarely,332,Human Resources,17,3,Other,1,1419,2,Male,51,2,3,Human Resources,1,Single,7988,High,9769,1,Y,No,13,3,1,80,0,10,3,2,10,5-10,9,0,9
EMP1007,49,40+,Yes,Travel_Frequently,1475,Research & Development,28,2,Life Sciences,1,1420,1,Male,97,2,2,Laboratory Technician,1,Single,4284,Medium,22710,3,Y,No,20,4,1,80,0,20,2,3,4,2-5,3,1,3
EMP1008,29,Under 30,Yes,Travel_Frequently,337,Research & Development,14,1,Other,1,1421,3,Female,84,3,3,Healthcare Representative,4,Single,7553,High,22930,0,Y,Yes,12,3,1,80,0,9,1,3,8,5-10,7,7,7
EMP1009,54,40+,No,Travel_Rarely,971,Research & Development,1,3,Medical,1,1422,4,Female,54,3,4,Research Director,4,Single,17328,High,5652,6,Y,No,19,3,4,80,0,29,3,2,20,10+,7,12,7
EMP1010,58,40+,No,Travel_Rarely,1055,Research & Development,1,3,Medical,1,1423,4,Female,76,3,5,Research Director,1,Married,19701,High,22456,3,Y,Yes,21,4,3,80,1,32,3,3,9,5-10,8,1,5
EMP1011,55,40+,No,Travel_Rarely,1136,Research & Development,1,4,Medical,1,1424,2,Male,81,4,4,Research Director,4,Divorced,14732,High,12414,2,Y,No,13,3,4,80,2,31,4,4,7,5-10,7,0,0
EMP1012,36,30-40,No,Travel_Rarely,1174,Sales,3,4,Marketing,1,1425,1,Female,99,3,2,Sales Executive,2,Single,9278,High,20763,3,Y,Yes,16,3,4,80,0,15,3,3,5,2-5,4,0,1
EMP1013,31,30-40,Yes,Travel_Frequently,667,Sales,1,4,Life Sciences,1,1427,2,Female,50,1,1,Sales Representative,3,Single,1359,Low,16154,1,Y,No,12,3,2,80,0,1,3,3,1,<2,0,0,0
EMP1014,30,30-40,No,Travel_Rarely,855,Sales,7,4,Marketing,1,1428,4,Female,73,3,2,Sales Executive,1,Divorced,4779,Medium,12761,7,Y,No,14,3,2,80,2,8,3,3,3,2-5,2,0,2
EMP1015,31,30-40,No,Travel_Rarely,182,Research & Development,8,5,Life Sciences,1,1430,1,Female,93,3,4,Research Director,2,Single,16422,High,8847,3,Y,No,11,3,3,80,0,9,3,4,3,2-5,2,1,0
EMP1016,34,30-40,No,Travel_Frequently,560,Research & Development,1,4,Other,1,1431,4,Male,91,3,1,Research Scientist,1,Divorced,2996,Low,20284,5,Y,No,14,3,3,80,2,10,2,3,4,2-5,3,1,3
EMP1017,31,30-40,Yes,Travel_Rarely,202,Research & Development,8,3,Life Sciences,1,1433,1,Female,34,2,1,Research Scientist,2,Single,1261,Low,22262,1,Y,No,12,3,3,80,0,1,3,4,1,<2,0,0,0
EMP1018,27,Under 30,No,Travel_Rarely,1377,Research & Development,11,1,Life Sciences,1,1434,2,Male,91,3,1,Laboratory Technician,1,Married,2099,Low,7679,0,Y,No,14,3,2,80,0,6,3,4,5,2-5,0,1,4
EMP1019,36,30-40,No,Travel_Rarely,172,Research & Development,4,4,Life Sciences,1,1435,1,Male,37,2,2,Laboratory Technician,4,Single,5810,Medium,22604,1,Y,No,16,3,3,80,0,10,2,2,10,5-10,4,1,8
EMP1020,36,30-40,No,Travel_Rarely,329,Sales,16,4,Marketing,1,1436,3,Female,98,2,2,Sales Executive,1,Married,5647,Medium,13494,4,Y,No,13,3,1,80,2,11,3,2,3,2-5,2,0,2
EMP1021,47,40+,No,Travel_Rarely,465,Research & Development,1,3,Technical Degree,1,1438,1,Male,74,3,1,Research Scientist,4,Married,3420,Medium,10205,7,Y,No,12,3,3,80,1,17,2,2,6,5-10,5,1,2
EMP1022,25,Under 30,Yes,Travel_Rarely,383,Sales,9,2,Life Sciences,1,1439,1,Male,68,2,1,Sales Representative,1,Married,4400,Medium,15182,3,Y,No,12,3,1,80,0,6,2,3,3,2-5,2,2,2
EMP1023,37,30-40,No,Non-Travel,1413,Research & Development,5,2,Technical Degree,1,1440,3,Male,84,4,1,Laboratory Technician,3,Single,3500,Medium,25470,0,Y,No,14,3,1,80,0,7,2,1,6,5-10,5,1,3
EMP1024,56,40+,No,Travel_Rarely,1255,Research & Development,1,2,Life Sciences,1,1441,1,Female,90,3,1,Research Scientist,1,Married,2066,Low,10494,2,Y,No,22,4,4,80,1,5,3,4,3,2-5,2,1,0
EMP1025,47,40+,No,Travel_Rarely,359,Research & Development,2,4,Medical,1,1443,1,Female,82,3,4,Research Director,3,Married,17169,High,26703,3,Y,No,19,3,2,80,2,26,2,4,20,10+,17,5,6
EMP1026,24,Under 30,No,Travel_Rarely,1476,Sales,4,1,Medical,1,1445,4,Female,42,3,2,Sales Executive,3,Married,4162,Medium,15211,1,Y,Yes,12,3,3,80,2,5,3,3,5,2-5,4,0,3
EMP1027,32,30-40,No,Travel_Rarely,601,Sales,7,5,Marketing,1,1446,4,Male,97,3,2,Sales Executive,4,Married,9204,High,23343,4,Y,No,12,3,3,80,1,7,3,2,4,2-5,3,0,3
EMP1028,34,30-40,No,Travel_Rarely,401,Research & Development,1,3,Life Sciences,1,1447,4,Female,86,2,1,Laboratory Technician,2,Married,3294,Medium,3708,5,Y,No,17,3,1,80,1,7,2,2,5,2-5,4,0,2
EMP1029,41,40+,No,Travel_Rarely,1283,Research & Development,5,5,Medical,1,1448,2,Male,90,4,1,Research Scientist,3,Married,2127,Low,5561,2,Y,Yes,12,3,1,80,0,7,5,2,4,2-5,2,0,3
EMP1030,40,30-40,No,Non-Travel,663,Research & Development,9,4,Other,1,1449,3,Male,81,3,2,Laboratory Technician,3,Divorced,3975,Medium,23099,3,Y,No,11,3,3,80,2,11,2,4,8,5-10,7,0,7
